Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR_macro,FPR_macro,Precision_macro,AUC_macro,PR-Curve_macro,Training Time (sec),Inference Time (sec)
lung-cancer,LGBMClassifier,3,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.333333333,0.333333333,0.333333333,0.111111111,0.5,0.666666667,0.0048066,0.0003443
lung-cancer,LGBMClassifier,4,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.333333333,0.333333333,0.333333333,0.111111111,0.5,0.666666667,0.0048339,0.0003425
lung-cancer,LGBMClassifier,5,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.333333333,0.333333333,0.333333333,0.111111111,0.5,0.666666667,0.0074693,0.0004787
lung-cancer,LGBMClassifier,6,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.333333333,0.333333333,0.333333333,0.111111111,0.5,0.666666667,0.0048299,0.0003525
lung-cancer,LGBMClassifier,7,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.333333333,0.333333333,0.333333333,0.111111111,0.5,0.666666667,0.0048314,0.0003474
lung-cancer,LGBMClassifier,8,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.333333333,0.333333333,0.333333333,0.111111111,0.5,0.666666667,0.0048157,0.0003435
lung-cancer,LGBMClassifier,9,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.333333333,0.333333333,0.333333333,0.111111111,0.5,0.666666667,0.0050293,0.0003796
lung-cancer,PaloBst,1,"{'learning_rate': 0.34031058599175795, 'max_depth': 6, 'n_estimators': 77, 'subsample': 0.5870842382781667, 'distribution': 'bernoulli'}",0.25,0.333333333,0.388888889,0.111111111,0.5,0.513888889,0.2987021,0.2848932
lung-cancer,PaloBst,10,"{'learning_rate': 0.4706413721840136, 'max_depth': 2, 'n_estimators': 61, 'subsample': 0.5018151536273716, 'distribution': 'bernoulli'}",0.333333333,0.25,0.444444444,0.25,1,1,0.0855163,0.0015579
lung-cancer,PaloBst,2,"{'learning_rate': 0.597325421219989, 'max_depth': 5, 'n_estimators': 35, 'subsample': 0.5395963618868709, 'distribution': 'bernoulli'}",0.25,0.333333333,0.388888889,0.111111111,0.75,0.777777778,0.0849924,0.0382706
lung-cancer,PaloBst,3,"{'learning_rate': 0.38509203105976847, 'max_depth': 5, 'n_estimators': 30, 'subsample': 0.833682711243725, 'distribution': 'bernoulli'}",0.333333333,0.333333333,0.333333333,0.111111111,0.666666667,0.638888889,0.1145186,0.0002967
lung-cancer,PaloBst,4,"{'learning_rate': 0.3960587357871459, 'max_depth': 7, 'n_estimators': 72, 'subsample': 0.5863912900781009, 'distribution': 'bernoulli'}",0.666666667,0.666666667,0.166666667,0.5,0.833333333,0.75,0.2556651,0.3054841
lung-cancer,PaloBst,5,"{'learning_rate': 0.5891846360801634, 'max_depth': 6, 'n_estimators': 45, 'subsample': 0.53601983608949, 'distribution': 'bernoulli'}",0.666666667,0.666666667,0.166666667,0.5,0.833333333,0.75,0.1246668,0.0003057
lung-cancer,PaloBst,6,"{'learning_rate': 0.471185949806514, 'max_depth': 6, 'n_estimators': 72, 'subsample': 0.6551373363970566, 'distribution': 'bernoulli'}",0.333333333,0.333333333,0.333333333,0.166666667,0.833333333,0.75,0.1815869,0.1184324
lung-cancer,PaloBst,7,"{'learning_rate': 0.4706413721840136, 'max_depth': 2, 'n_estimators': 61, 'subsample': 0.5018151536273716, 'distribution': 'bernoulli'}",0.333333333,0.333333333,0.333333333,0.111111111,1,1,0.0863036,0.0595534
lung-cancer,PaloBst,8,"{'learning_rate': 0.3174362055748661, 'max_depth': 3, 'n_estimators': 75, 'subsample': 0.6478598193560369, 'distribution': 'bernoulli'}",0.333333333,0.333333333,0.333333333,0.111111111,0.833333333,0.75,0.0743056,0.000262
lung-cancer,PaloBst,9,"{'learning_rate': 0.4810715492735564, 'max_depth': 5, 'n_estimators': 79, 'subsample': 0.5372735257412815, 'distribution': 'bernoulli'}",0.333333333,0.333333333,0.333333333,0.111111111,0.666666667,0.722222222,0.2017618,0.2086621
lung-cancer,ProbabilisticRandomForest,1,"{'keep_proba': 0.09399760402267439, 'max_depth': 7, 'n_estimators_': 22}",0.25,0.333333333,0.388888889,0.166666667,0.722222222,0.555555556,0.1112171,0.0025754
lung-cancer,ProbabilisticRandomForest,10,"{'keep_proba': 0.06409631133702459, 'max_depth': 5, 'n_estimators_': 51}",0,0,0.555555556,0,0.25,0.333333333,0.2199811,0.0059403
lung-cancer,ProbabilisticRandomForest,2,"{'keep_proba': 0.06409631133702459, 'max_depth': 5, 'n_estimators_': 51}",0.5,0.666666667,0.222222222,0.444444444,0.916666667,0.930555556,0.2083231,0.0057816
lung-cancer,ProbabilisticRandomForest,3,"{'keep_proba': 0.07776107350396036, 'max_depth': 6, 'n_estimators_': 56}",1,1,0,1,1,1,0.2712017,0.0063513
lung-cancer,ProbabilisticRandomForest,4,"{'keep_proba': 0.0030726286537941343, 'max_depth': 5, 'n_estimators_': 42}",0.333333333,0.333333333,0.333333333,0.111111111,0.833333333,0.75,0.1689002,0.0045099
lung-cancer,ProbabilisticRandomForest,5,"{'keep_proba': 0.0030726286537941343, 'max_depth': 5, 'n_estimators_': 42}",0.333333333,0.333333333,0.333333333,0.111111111,0.833333333,0.75,0.1720901,0.0047951
lung-cancer,ProbabilisticRandomForest,6,"{'keep_proba': 0.0030726286537941343, 'max_depth': 5, 'n_estimators_': 42}",0.666666667,0.666666667,0.166666667,0.5,0.833333333,0.75,0.1733712,0.004659
lung-cancer,ProbabilisticRandomForest,7,"{'keep_proba': 0.0030726286537941343, 'max_depth': 5, 'n_estimators_': 42}",1,1,0,1,1,1,0.1737683,0.0047342
lung-cancer,ProbabilisticRandomForest,8,"{'keep_proba': 0.0333681123370559, 'max_depth': 5, 'n_estimators_': 25}",1,1,0,1,1,1,0.1049441,0.0028561
lung-cancer,ProbabilisticRandomForest,9,"{'keep_proba': 0.010054122106458403, 'max_depth': 4, 'n_estimators_': 10}",0.333333333,0.333333333,0.333333333,0.333333333,0.5,0.472222222,0.0300784,0.0010844
lupus,DNDT,1,"{'cut_count': 4, 'cut_size': 1, 'epochs': 45, 'lr': 0.044177432341305015, 'temprature': 0.6715368008870946, 'num_class': 2}",0.666666667,0.5,0.5,0.333333333,0.5,0.583035714,0.1245835,0.0013235
lupus,DNDT,10,"{'cut_count': 7, 'cut_size': 1, 'epochs': 47, 'lr': 0.010847939356992409, 'temprature': 0.6557692311912002, 'num_class': 2}",0.375,0.366666667,0.633333333,0.375,0.5,0.522996032,0.2581733,0.0023732
lupus,DNDT,2,"{'cut_count': 4, 'cut_size': 1, 'epochs': 66, 'lr': 0.02165805108479662, 'temprature': 0.06281300317846628, 'num_class': 2}",0.333333333,0.25,0.75,0.25,0.5,0.56984127,0.1778621,0.0013235
lupus,DNDT,3,"{'cut_count': 6, 'cut_size': 1, 'epochs': 66, 'lr': 0.01962047635374006, 'temprature': 0.01466497823798718, 'num_class': 2}",0.555555556,0.5,0.5,0.277777778,0.6,0.729920635,0.2863841,0.0020327
lupus,DNDT,4,"{'cut_count': 7, 'cut_size': 1, 'epochs': 40, 'lr': 0.008676390913688378, 'temprature': 0.651792830802317, 'num_class': 2}",0.222222222,0.225,0.775,0.225,0.55,0.618224206,0.2195917,0.002417
lupus,DNDT,5,"{'cut_count': 4, 'cut_size': 1, 'epochs': 52, 'lr': 0.03724304339338383, 'temprature': 0.16546188244803894, 'num_class': 2}",0.444444444,0.5,0.5,0.222222222,0.5,0.629384921,0.1422607,0.0013565
lupus,DNDT,6,"{'cut_count': 6, 'cut_size': 1, 'epochs': 65, 'lr': 0.0074277186325252716, 'temprature': 0.18751881001438153, 'num_class': 2}",0.555555556,0.5,0.5,0.277777778,0.5,0.56093254,0.2817849,0.0020062
lupus,DNDT,7,"{'cut_count': 7, 'cut_size': 1, 'epochs': 47, 'lr': 0.015432182378048095, 'temprature': 0.7063679499300235, 'num_class': 2}",0.555555556,0.5,0.5,0.277777778,0.5,0.56405754,0.258023,0.0023777
lupus,DNDT,8,"{'cut_count': 4, 'cut_size': 1, 'epochs': 39, 'lr': 0.006322562897688535, 'temprature': 0.4175073684250134, 'num_class': 2}",0.625,0.7,0.3,0.75,0.466666667,0.455615079,0.1080249,0.0013186
lupus,DNDT,9,"{'cut_count': 4, 'cut_size': 1, 'epochs': 56, 'lr': 0.003468233326665158, 'temprature': 0.3101277969918736, 'num_class': 2}",0.25,0.333333333,0.666666667,0.142857143,0.5,0.543869048,0.1535154,0.0013161
lupus,LGBMClassifier,1,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.888888889,0.833333333,0.166666667,0.928571429,0.666666667,0.678769841,0.0086521,0.0003817
lupus,LGBMClassifier,10,"{'learning_rate': 0.19397759318367427, 'max_depth': 3, 'n_estimators': 24, 'reg_lambda': 9.187225216693768, 'subsample': 0.7224162561505758, 'num_leaves': 37}",0.75,0.8,0.2,0.8,0.8,0.8625,0.0043442,0.0004805
lupus,LGBMClassifier,2,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.888888889,0.833333333,0.166666667,0.928571429,0.888888889,0.896825397,0.0106332,0.0004147
lupus,LGBMClassifier,3,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.333333333,0.3,0.7,0.214285714,0.6,0.619246032,0.008884,0.0003783
lupus,LGBMClassifier,4,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.888888889,0.875,0.125,0.916666667,0.8,0.809702381,0.008606,0.0003781
lupus,LGBMClassifier,5,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.777777778,0.75,0.25,0.857142857,0.725,0.775178571,0.0087014,0.0003776
lupus,LGBMClassifier,6,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.777777778,0.75,0.25,0.857142857,0.675,0.739464286,0.0089526,0.0003868
lupus,LGBMClassifier,7,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.777777778,0.775,0.225,0.775,0.725,0.683700397,0.0088246,0.0003826
lupus,LGBMClassifier,8,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.875,0.833333333,0.166666667,0.916666667,0.9,0.910555556,0.0085973,0.0003754
lupus,LGBMClassifier,9,"{'learning_rate': 0.19397759318367427, 'max_depth': 3, 'n_estimators': 24, 'reg_lambda': 9.187225216693768, 'subsample': 0.7224162561505758, 'num_leaves': 37}",0.75,0.8,0.2,0.8,0.8,0.8625,0.0044156,0.0003634
lupus,PaloBst,1,"{'learning_rate': 0.5979347505708672, 'max_depth': 6, 'n_estimators': 38, 'subsample': 0.5268372624402119, 'distribution': 'bernoulli'}",0.888888889,0.833333333,0.166666667,0.928571429,0.666666667,0.710019841,0.0482338,0.044949
lupus,PaloBst,10,"{'learning_rate': 0.30822926641681925, 'max_depth': 5, 'n_estimators': 77, 'subsample': 0.5741943398336241, 'distribution': 'bernoulli'}",0.75,0.8,0.2,0.8,1,1,0.0808517,0.0236637
lupus,PaloBst,2,"{'learning_rate': 0.2605653963138256, 'max_depth': 5, 'n_estimators': 79, 'subsample': 0.570695078674208, 'distribution': 'bernoulli'}",0.888888889,0.833333333,0.166666667,0.928571429,0.75,0.805059524,0.0828048,0.1770217
lupus,PaloBst,3,"{'learning_rate': 0.5053961111832549, 'max_depth': 6, 'n_estimators': 38, 'subsample': 0.6440692051407406, 'distribution': 'bernoulli'}",0.444444444,0.4,0.6,0.25,0.6,0.620039683,0.0489101,0.0004929
lupus,PaloBst,4,"{'learning_rate': 0.5266093624173699, 'max_depth': 2, 'n_estimators': 42, 'subsample': 0.7916846428209146, 'distribution': 'bernoulli'}",0.777777778,0.75,0.25,0.857142857,0.775,0.813095238,0.0307561,0.0592233
lupus,PaloBst,5,"{'learning_rate': 0.5724868808045884, 'max_depth': 2, 'n_estimators': 27, 'subsample': 0.5666021468051192, 'distribution': 'bernoulli'}",0.777777778,0.75,0.25,0.857142857,0.95,0.960714286,0.0216014,0.0007541
lupus,PaloBst,6,"{'learning_rate': 0.5756119532966646, 'max_depth': 3, 'n_estimators': 52, 'subsample': 0.9186941777766421, 'distribution': 'bernoulli'}",0.666666667,0.625,0.375,0.8125,0.75,0.789166667,0.0405677,0.000456
lupus,PaloBst,7,"{'learning_rate': 0.5586067721526058, 'max_depth': 2, 'n_estimators': 67, 'subsample': 0.7957515909614541, 'distribution': 'bernoulli'}",0.666666667,0.65,0.35,0.666666667,0.85,0.864255952,0.0354169,0.000513
lupus,PaloBst,8,"{'learning_rate': 0.5293340350298266, 'max_depth': 7, 'n_estimators': 44, 'subsample': 0.6776914152240623, 'distribution': 'bernoulli'}",0.875,0.833333333,0.166666667,0.916666667,0.9,0.910555556,0.0635786,0.0004956
lupus,PaloBst,9,"{'learning_rate': 0.5812974569860327, 'max_depth': 6, 'n_estimators': 29, 'subsample': 0.5612701571635147, 'distribution': 'bernoulli'}",0.75,0.8,0.2,0.8,0.8,0.716765873,0.0381498,0.0150472
lupus,ProbabilisticRandomForest,1,"{'keep_proba': 0.06842287334141069, 'max_depth': 7, 'n_estimators_': 34}",0.666666667,0.583333333,0.416666667,0.607142857,0.5,0.615277778,0.1167937,0.0063973
lupus,ProbabilisticRandomForest,10,"{'keep_proba': 0.01736416875408886, 'max_depth': 3, 'n_estimators_': 13}",0.75,0.8,0.2,0.8,0.666666667,0.694722222,0.015845,0.0016157
lupus,ProbabilisticRandomForest,2,"{'keep_proba': 0.06413716021208167, 'max_depth': 3, 'n_estimators_': 56}",0.888888889,0.833333333,0.166666667,0.928571429,0.944444444,0.938492063,0.0626699,0.0066291
lupus,ProbabilisticRandomForest,3,"{'keep_proba': 0.006339390276908248, 'max_depth': 5, 'n_estimators_': 38}",0.333333333,0.3,0.7,0.214285714,0.5,0.52390873,0.0897957,0.0062111
lupus,ProbabilisticRandomForest,4,"{'keep_proba': 0.0516124843661082, 'max_depth': 4, 'n_estimators_': 54}",0.888888889,0.875,0.125,0.916666667,0.85,0.871964286,0.0884034,0.0073421
lupus,ProbabilisticRandomForest,5,"{'keep_proba': 0.039025707024399545, 'max_depth': 3, 'n_estimators_': 78}",0.777777778,0.75,0.25,0.857142857,0.9,0.913333333,0.09044,0.0094826
lupus,ProbabilisticRandomForest,6,"{'keep_proba': 0.06413716021208167, 'max_depth': 3, 'n_estimators_': 56}",0.666666667,0.625,0.375,0.8125,0.8,0.830297619,0.0630047,0.0066889
lupus,ProbabilisticRandomForest,7,"{'keep_proba': 0.04032922680725824, 'max_depth': 3, 'n_estimators_': 25}",0.777777778,0.775,0.225,0.775,0.725,0.743819444,0.0296308,0.0030468
lupus,ProbabilisticRandomForest,8,"{'keep_proba': 0.04141542617953393, 'max_depth': 3, 'n_estimators_': 26}",0.875,0.833333333,0.166666667,0.916666667,0.9,0.910555556,0.0308694,0.0032588
lupus,ProbabilisticRandomForest,9,"{'keep_proba': 0.06436099015582845, 'max_depth': 7, 'n_estimators_': 34}",0.625,0.7,0.3,0.75,0.666666667,0.622043651,0.1008557,0.0057601
lymphography,DNDT,1,"{'cut_count': 5, 'cut_size': 1, 'epochs': 35, 'lr': 0.008240961892249151, 'temprature': 0.07281919421515826, 'num_class': 4}",0.133333333,0.125,0.273809524,0.2,0.5,0.525312882,0.1428509,0.0016229
lymphography,DNDT,10,"{'cut_count': 5, 'cut_size': 1, 'epochs': 58, 'lr': 0.04070080998871968, 'temprature': 0.7958175368534169, 'num_class': 4}",0.571428571,0.5625,0.157738095,0.716666667,0.489583333,0.520481602,0.2194747,0.0016373
lymphography,DNDT,2,"{'cut_count': 6, 'cut_size': 1, 'epochs': 17, 'lr': 0.0022284139031103836, 'temprature': 0.545085096920706, 'num_class': 4}",0.2,0.166666667,0.355555556,0.214285714,0.509259259,0.583991317,0.0826684,0.0020723
lymphography,DNDT,3,"{'cut_count': 7, 'cut_size': 1, 'epochs': 59, 'lr': 0.0007578334783289064, 'temprature': 0.4264167481198196, 'num_class': 4}",0.133333333,0.097222222,0.273809524,0.25,0.623236332,0.60470178,0.3800226,0.0023415
lymphography,DNDT,4,"{'cut_count': 5, 'cut_size': 1, 'epochs': 36, 'lr': 0.03641351458454852, 'temprature': 0.3339821274941179, 'num_class': 4}",0.333333333,0.25,0.192460317,0.533333333,0.483906526,0.36287054,0.1326557,0.0016231
lymphography,DNDT,5,"{'cut_count': 5, 'cut_size': 1, 'epochs': 50, 'lr': 0.04376808373468616, 'temprature': 0.324250836772221, 'num_class': 4}",0.4,0.291666667,0.19047619,0.533333333,0.622574956,0.603565069,0.1888673,0.0016312
lymphography,DNDT,6,"{'cut_count': 5, 'cut_size': 1, 'epochs': 46, 'lr': 0.0416932873600865, 'temprature': 0.12749293975802445, 'num_class': 4}",0.266666667,0.194444444,0.250396825,0.333333333,0.488756614,0.370029681,0.1726156,0.0016319
lymphography,DNDT,7,"{'cut_count': 5, 'cut_size': 1, 'epochs': 68, 'lr': 0.04980756907265611, 'temprature': 0.2374107489455507, 'num_class': 4}",0.466666667,0.319444444,0.204761905,0.371428571,0.369157848,0.374895706,0.2576998,0.0016371
lymphography,DNDT,8,"{'cut_count': 5, 'cut_size': 1, 'epochs': 57, 'lr': 0.04153680884823437, 'temprature': 0.3431779222658667, 'num_class': 4}",0.266666667,0.194444444,0.317460317,0.206349206,0.376984127,0.357308201,0.2230589,0.0017617
lymphography,DNDT,9,"{'cut_count': 5, 'cut_size': 1, 'epochs': 36, 'lr': 0.03641351458454852, 'temprature': 0.3339821274941179, 'num_class': 4}",0.142857143,0.166666667,0.254464286,0.2,0.5,0.545358808,0.2820938,0.00164
lymphography,LGBMClassifier,1,"{'learning_rate': 0.4495044891942868, 'max_depth': 3, 'n_estimators': 60, 'reg_lambda': 6.773393439635031, 'subsample': 0.6344004009182325, 'num_leaves': 37}",0.866666667,0.866071429,0.066964286,0.866071429,0.9375,0.940015751,0.0207956,0.0004109
lymphography,LGBMClassifier,10,"{'learning_rate': 0.2542430316445221, 'max_depth': 7, 'n_estimators': 126, 'reg_lambda': 3.072581638887394, 'subsample': 0.9407392088164706, 'num_leaves': 37}",0.857142857,0.854166667,0.072916667,0.854166667,0.864583333,0.884403184,0.0388637,0.0005144
lymphography,LGBMClassifier,2,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.933333333,0.916666667,0.041666667,0.95,0.944444444,0.950622795,0.0279213,0.0004448
lymphography,LGBMClassifier,3,"{'learning_rate': 0.2542430316445221, 'max_depth': 7, 'n_estimators': 126, 'reg_lambda': 3.072581638887394, 'subsample': 0.9407392088164706, 'num_leaves': 37}",0.733333333,0.5,0.134920635,0.492424242,0.969135802,0.929365079,0.0350849,0.0004691
lymphography,LGBMClassifier,4,"{'learning_rate': 0.5867449072925528, 'max_depth': 2, 'n_estimators': 63, 'reg_lambda': 0.7451456916186516, 'subsample': 0.551982752523992, 'num_leaves': 37}",0.866666667,0.902777778,0.063492063,0.902777778,0.98787478,0.986483135,0.0170193,0.0004072
lymphography,LGBMClassifier,5,"{'learning_rate': 0.33766930500210796, 'max_depth': 5, 'n_estimators': 36, 'reg_lambda': 2.056072563827429, 'subsample': 0.6117067542090571, 'num_leaves': 37}",0.933333333,0.944444444,0.035714286,0.962962963,0.927028219,0.934877391,0.0163861,0.0005066
lymphography,LGBMClassifier,6,"{'learning_rate': 0.37924657166191644, 'max_depth': 3, 'n_estimators': 190, 'reg_lambda': 9.393697376027715, 'subsample': 0.8670140089927841, 'num_leaves': 37}",0.866666667,0.888888889,0.052380952,0.962962963,0.914241623,0.924690857,0.1816113,0.0007193
lymphography,LGBMClassifier,7,"{'learning_rate': 0.5505118751441781, 'max_depth': 2, 'n_estimators': 54, 'reg_lambda': 1.2470065927231533, 'subsample': 0.7579160559651983, 'num_leaves': 37}",0.733333333,0.527777778,0.126984127,0.488095238,0.765873016,0.591191679,0.015208,0.0003954
lymphography,LGBMClassifier,8,"{'learning_rate': 0.13812554887609452, 'max_depth': 6, 'n_estimators': 115, 'reg_lambda': 3.3007542596555783, 'subsample': 0.5006573854275911, 'num_leaves': 37}",0.8,0.583333333,0.083333333,0.555555556,1,1,0.0352368,0.0004562
lymphography,LGBMClassifier,9,"{'learning_rate': 0.38217795007939215, 'max_depth': 2, 'n_estimators': 100, 'reg_lambda': 1.6415644361414778, 'subsample': 0.8472807393737917, 'num_leaves': 37}",1,1,0,1,1,1,0.0256866,0.0004409
lymphography,PaloBst,1,"{'learning_rate': 0.5053961111832549, 'max_depth': 6, 'n_estimators': 38, 'subsample': 0.6440692051407406, 'distribution': 'bernoulli'}",0.733333333,0.723214286,0.138392857,0.75,0.714285714,0.743785753,0.134633,0.0020794
lymphography,PaloBst,10,"{'learning_rate': 0.46115416943897924, 'max_depth': 5, 'n_estimators': 70, 'subsample': 0.5200707939439928, 'distribution': 'bernoulli'}",0.714285714,0.666666667,0.166666667,0.833333333,0.895833333,0.877604167,0.121035,0.0179346
